edge_id:int,source_id:int,target_id:int,label_id:int
2528638,890109,257,48
2528639,890109,258,49
2531329,890901,257,48
2531330,890901,258,49
2532457,891245,14600,49
2546107,895514,257,48
2546108,895514,258,49
2547802,895962,2632,49
2547801,895962,56958,48
14324543,895963,2632,49
14324542,895963,56958,48
2557821,898916,949,48
2557832,898919,949,48
2557843,898920,949,48
2558113,899028,949,48
2558118,899031,949,48
2558238,899072,949,48
2570246,903243,257,48
2570247,903243,258,49
2606875,914279,46509,48
2609620,915102,257,48
2609621,915102,52845,49
9936026,915103,257,48
9936027,915103,52845,49
8460172,918528,257,48
8460173,918528,258,49
8460174,918528,6980,49
2622585,919295,257,48
2622586,919295,52845,49
3528367,919296,257,48
3528368,919296,52845,49
12782049,919297,257,48
12782050,919297,52845,49
2623544,919597,257,48
2623546,919597,9854,49
2623545,919597,9855,48
15205764,919598,257,48
15205765,919598,9854,49
5845791,921064,257,48
5845792,921064,258,49
2639997,924655,257,48
2639998,924655,258,49
2648411,927144,257,48
2648412,927144,258,49
2653696,929038,949,48
2660501,931278,257,48
2660502,931278,258,49
2671112,934505,257,48
2671113,934505,258,49
2671786,934701,257,48
2671787,934701,258,49
2671871,934730,257,48
2671872,934730,258,49
2673613,935268,257,48
2673664,935278,257,48
2673766,935315,257,48
2673772,935316,257,48
2673773,935316,258,49
2676766,936238,257,48
2676767,936238,258,49
2687667,939507,257,48
2687668,939507,258,49
2688629,939774,949,48
6612979,939775,949,48
2688661,939782,257,48
2688663,939782,258,49
2688664,939782,6980,49
2688662,939782,9855,48
2688665,939782,6981,49
2692844,941400,257,48
2692845,941400,34420,49
2692871,941406,257,48
2692872,941406,34420,49
14107989,941407,257,48
14107990,941407,34420,49
11931824,941408,257,48
11931825,941408,34420,49
2698830,943227,257,48
2698831,943227,258,49
2703828,944745,257,48
2703829,944745,258,49
2725368,951468,46509,48
2725465,951499,46509,48
2725517,951533,46509,48
2726468,951932,6526,48
2726469,951932,6527,49
2737868,955323,257,48
2737869,955323,258,49
2760852,962262,257,48
2760853,962262,258,49
11676026,962263,257,48
11676027,962263,258,49
2763227,962989,257,48
2763228,962989,34420,49
3420839,964501,257,48
3420840,964501,258,49
2769685,965130,257,48
2769686,965130,2193,49
5308204,965131,257,48
5308205,965131,2193,49
5308206,965131,101021,49
2788159,970674,257,48
2788161,970674,52747,49
2788160,970674,9855,48
12772471,970675,257,48
12772472,970675,52747,49
15577647,970676,257,48
15577649,970676,52747,49
15577648,970676,9855,48
15577654,970677,257,48
15577656,970677,52747,49
15577655,970677,9855,48
2792391,972025,257,48
2792392,972025,258,49
4427159,972026,257,48
4427160,972026,258,49
4427161,972026,6980,49
4427162,972026,6981,49
2798635,973742,257,48
2798636,973742,34420,49
15842234,973743,257,48
15842235,973743,34420,49
2801255,974572,257,48
2801256,974572,258,49
2810835,977307,6526,48
2810836,977307,6527,49
13290565,977308,6527,49
2814264,978271,257,48
2814265,978271,258,49
4596810,978272,257,48
4596811,978272,258,49
2835176,984277,56958,48
2835177,984277,2871,49
2835184,984277,2872,49
12147843,984278,2871,49
12147849,984278,2634,48
12147850,984278,2872,49
2836542,984736,949,48
2851557,989117,257,48
2851558,989117,258,49
5064169,992923,46509,48
5064170,992923,58285,49
2880808,997827,257,48
2880809,997827,258,49
2889545,1000639,257,48
2889546,1000639,258,49
2890905,1001110,257,48
2890906,1001110,258,49
2890913,1001111,257,48
2890914,1001111,258,49
2891279,1001251,257,48
2891280,1001251,258,49
2902189,1004594,257,48
2902190,1004594,258,49
3164270,1004595,257,48
3164271,1004595,258,49
2902284,1004622,257,48
2902285,1004622,258,49
2902830,1004766,257,48
2902831,1004766,258,49
2902883,1004780,257,48
2902884,1004780,258,49
2902899,1004784,257,48
2902900,1004784,258,49
2902942,1004796,257,48
2902943,1004796,258,49
2902955,1004801,257,48
2902956,1004801,258,49
2906190,1005857,257,48
2906191,1005857,258,49
6625685,1007046,257,48
6625686,1007046,258,49
6625687,1007046,6980,49
2911256,1007393,257,48
2911257,1007393,258,49
2911408,1007440,257,48
2911409,1007440,258,49
2913515,1008139,257,48
2913516,1008139,258,49
2913617,1008161,257,48
2913618,1008161,258,49
2917341,1009327,257,48
2917342,1009327,258,49
2917720,1009483,257,48
2917721,1009483,258,49
2917773,1009498,257,48
2917774,1009498,258,49
2918816,1009810,257,48
2918817,1009810,258,49
2918858,1009818,257,48
2918859,1009818,258,49
2918984,1009853,257,48
2918985,1009853,258,49
2932880,1014662,257,48
2932881,1014662,258,49
2932942,1014675,257,48
2932943,1014675,258,49
2938371,1016245,257,48
2938372,1016245,258,49
2939917,1016751,257,48
2939918,1016751,258,49
2939924,1016752,257,48
2939925,1016752,258,49
2940050,1016792,257,48
2940051,1016792,258,49
3858798,1017264,257,48
3858799,1017264,258,49
3858800,1017264,6980,49
4219086,1017618,257,48
4219087,1017618,258,49
2945378,1018480,257,48
2945379,1018480,258,49
2945709,1018578,257,48
2945710,1018578,258,49
2949935,1019988,257,48
2949936,1019988,258,49
2962336,1024141,257,48
2962337,1024141,258,49
2962496,1024188,257,48
2962497,1024188,258,49
2979425,1029669,6526,48
2979426,1029669,6527,49
2979477,1029682,6526,48
2984916,1031537,257,48
2984917,1031537,258,49
2989009,1032651,257,48
2989010,1032651,258,49
2989011,1032651,221261,49
7678928,1032652,257,48
7678929,1032652,258,49
7678930,1032652,221261,49
2990153,1033050,257,48
2990154,1033050,258,49
2990155,1033050,221261,49
2993050,1033993,56958,48
3001639,1036536,257,48
3001640,1036536,258,49
16707562,1036538,257,48
16707563,1036538,258,49
3014692,1041022,257,48
3014693,1041022,258,49
3014798,1041058,257,48
3014799,1041058,258,49
3014855,1041096,257,48
3014856,1041096,258,49
3022880,1043688,257,48
3022881,1043688,258,49
3025630,1044473,257,48
3025631,1044473,2193,49
3025632,1044473,10733,49
9346004,1044474,257,48
9346005,1044474,2193,49
9346006,1044474,10733,49
8090077,1044475,257,48
8090078,1044475,2193,49
8090079,1044475,10733,49
8089790,1044476,257,48
8089791,1044476,2193,49
8089792,1044476,10733,49
3039149,1048486,257,48
3039150,1048486,258,49
3039151,1048486,6980,49
3039184,1048488,257,48
3039185,1048488,258,49
3039186,1048488,6980,49
3039170,1048492,257,48
3039171,1048492,258,49
3039229,1048506,257,48
3039230,1048506,258,49
3061932,1055810,257,48
3061933,1055810,258,49
3062646,1056043,257,48
3062647,1056043,258,49
4739825,1056247,257,48
4739826,1056247,258,49
3064182,1056471,257,48
3064183,1056471,258,49
3064184,1056471,6980,49
4650266,1057205,257,48
4650267,1057205,2193,49
4650268,1057205,10733,49
3074298,1059716,257,48
3074299,1059716,9854,49
3107036,1069857,14600,49
5403762,1069858,14600,49
3120547,1074018,257,48
3120548,1074018,52747,49
3125885,1075592,257,48
3125886,1075592,258,49
3126586,1075829,257,48
3126588,1075829,52747,49
3126587,1075829,9855,48
3133365,1077913,257,48
3133366,1077913,1359,49
10929430,1077916,257,48
10929431,1077916,1359,49
3138484,1079352,257,48
3138485,1079352,258,49
3138847,1079547,257,48
3138848,1079547,258,49
3138849,1079547,6980,49
3142205,1080523,257,48
3142206,1080523,9854,49
3142462,1080606,257,48
3142463,1080606,34420,49
3143164,1080792,257,48
3143165,1080792,258,49
3143166,1080792,6980,49
3151598,1083928,257,48
3151599,1083928,258,49
3159237,1086373,257,48
3159238,1086373,258,49
3159239,1086373,6980,49
3166667,1088585,257,48
3166668,1088585,258,49
3166669,1088585,6980,49
3167582,1088867,46509,48
3170140,1089707,949,48
3199067,1098631,257,48
3199068,1098631,258,49
3199205,1098662,257,48
3199206,1098662,258,49
3202410,1099644,257,48
3202411,1099644,9854,49
4140150,1099645,257,48
4140151,1099645,9854,49
12135453,1099646,257,48
12135454,1099646,9854,49
3206169,1100879,257,48
3206170,1100879,258,49
3206171,1100879,6980,49
3207049,1101151,257,48
3207050,1101151,258,49
3207051,1101151,6980,49
3231734,1108555,46509,48
3231832,1108579,46509,48
3231928,1108614,46509,48
3233062,1108918,257,48
3233063,1108918,258,49
3233668,1109096,46509,48
3242754,1111755,257,48
3242755,1111755,258,49
3243681,1111997,257,48
3243682,1111997,258,49
3243701,1112003,257,48
3243702,1112003,258,49
3245521,1112588,257,48
3245522,1112588,258,49
3245617,1112601,257,48
3245618,1112601,258,49
3245786,1112647,257,48
3245787,1112647,258,49
3252187,1114509,257,48
3252188,1114509,258,49
3252221,1114514,257,48
3252222,1114514,258,49
3252234,1114519,257,48
3252235,1114519,258,49
3252240,1114520,257,48
3252241,1114520,258,49
3252290,1114536,257,48
3252291,1114536,258,49
3252323,1114546,257,48
3252324,1114546,258,49
3252353,1114554,257,48
3252354,1114554,258,49
3252407,1114573,257,48
3252408,1114573,258,49
5472822,1114574,257,48
5472823,1114574,258,49
3252427,1114581,257,48
3252428,1114581,258,49
3252436,1114584,257,48
3252437,1114584,258,49
3252452,1114585,257,48
3252453,1114585,258,49
3252459,1114586,257,48
3252460,1114586,258,49
3252640,1114652,257,48
3252641,1114652,258,49
3252711,1114668,257,48
3252712,1114668,258,49
3252836,1114696,257,48
3252837,1114696,258,49
3253091,1114791,257,48
3253092,1114791,258,49
3253173,1114806,257,48
3253174,1114806,258,49
3253192,1114811,257,48
3253193,1114811,258,49
3253384,1114896,257,48
3253385,1114896,258,49
3255006,1115397,257,48
3255007,1115397,258,49
3255252,1115462,257,48
3255253,1115462,258,49
3255445,1115510,257,48
3255446,1115510,258,49
3255464,1115512,257,48
3255465,1115512,258,49
3255581,1115541,257,48
3255582,1115541,258,49
3255617,1115550,257,48
3255618,1115550,258,49
3255623,1115551,257,48
3255624,1115551,258,49
3257928,1116140,257,48
3257929,1116140,258,49
3258009,1116154,257,48
3258010,1116154,258,49
3258456,1116317,949,48
3258579,1116358,949,48
3261649,1117208,257,48
3261650,1117208,258,49
3261704,1117223,257,48
3261705,1117223,258,49
3261725,1117229,257,48
3261726,1117229,258,49
3261860,1117261,257,48
3261861,1117261,258,49
3261904,1117272,257,48
3261905,1117272,258,49
3261911,1117273,257,48
3261912,1117273,258,49
3262110,1117329,257,48
3262111,1117329,258,49
3262296,1117386,257,48
3262297,1117386,258,49
3263493,1117710,257,48
3263494,1117710,258,49
3263514,1117717,257,48
3263515,1117717,258,49
3263639,1117764,257,48
3263640,1117764,258,49
3263648,1117766,257,48
3263649,1117766,258,49
3263665,1117768,257,48
3263666,1117768,258,49
3263673,1117769,257,48
3263674,1117769,258,49
3263683,1117771,257,48
3263684,1117771,258,49
3263900,1117823,257,48
3263901,1117823,258,49
3266201,1118547,257,48
3266202,1118547,258,49
3266353,1118588,257,48
3266354,1118588,258,49
3267674,1118984,257,48
3267675,1118984,258,49
3270552,1119883,257,48
3270553,1119883,258,49
3277034,1121829,257,48
3277035,1121829,258,49
3277242,1121906,257,48
3277243,1121906,258,49
3277528,1122002,257,48
3277529,1122002,258,49
6148087,1122003,257,48
6148088,1122003,258,49
3278423,1122333,257,48
3278424,1122333,258,49
3279770,1122692,257,48
3279771,1122692,258,49
3281195,1123059,6526,48
3283842,1123760,257,48
3283843,1123760,258,49
3284847,1124073,257,48
3284848,1124073,258,49
3289729,1125411,257,48
3289730,1125411,258,49
3289792,1125431,257,48
3289793,1125431,258,49
3294522,1126800,257,48
3294523,1126800,258,49
3294577,1126825,257,48
3294578,1126825,258,49
3294887,1126914,257,48
3294888,1126914,258,49
3295052,1126962,257,48
3295053,1126962,258,49
3297246,1127592,257,48
3297247,1127592,258,49
3297312,1127610,257,48
3297313,1127610,2193,49
3297314,1127610,101021,49
15638083,1127611,257,48
15638084,1127611,2193,49
9349316,1128131,257,48
9349317,1128131,258,49
9349318,1128131,6980,49
5750891,1128274,257,48
5750892,1128274,258,49
3312163,1132105,257,48
3312164,1132105,258,49
3312206,1132122,257,48
3312207,1132122,258,49
3320860,1134617,949,48
5060513,1134618,949,48
6796869,1134619,949,48
9192093,1134620,949,48
9636479,1135241,257,48
9636480,1135241,9854,49
9646410,1135242,257,48
9646411,1135242,9854,49
3326537,1136193,257,48
3326538,1136193,258,49
3329563,1136960,257,48
3329564,1136960,258,49
3329565,1136960,6980,49
3330641,1137315,257,48
3330642,1137315,258,49
3335248,1138690,257,48
3335249,1138690,258,49
3335609,1138796,257,48
3335610,1138796,258,49
3336099,1138934,257,48
3336100,1138934,258,49
3336168,1138948,257,48
3336169,1138948,258,49
3336215,1138957,257,48
3336216,1138957,258,49
3336308,1138968,257,48
3336309,1138968,258,49
3338314,1139520,6526,48
3338315,1139520,6527,49
3339255,1139769,257,48
3339256,1139769,258,49
3343061,1140913,257,48
3343062,1140913,258,49
3345113,1141477,257,48
3345114,1141477,258,49
3345137,1141485,257,48
3345138,1141485,258,49
3345322,1141533,257,48
3345323,1141533,258,49
3350148,1142867,257,48
3350149,1142867,258,49
3353422,1143843,257,48
3353423,1143843,258,49
3357603,1145076,257,48
3357604,1145076,258,49
3357850,1145146,257,48
3357851,1145146,258,49
3357868,1145152,257,48
3357869,1145152,258,49
3357973,1145177,257,48
3357974,1145177,258,49
3361277,1146225,257,48
3361278,1146225,258,49
3361967,1146407,257,48
3361968,1146407,258,49
3369189,1148499,949,48
3369754,1148683,257,48
3369755,1148683,258,49
3369756,1148683,6980,49
3373420,1149704,257,48
3373421,1149704,258,49
3373503,1149732,257,48
3373504,1149732,258,49
3373752,1149793,257,48
3373753,1149793,258,49
3375085,1150170,257,48
3375086,1150170,258,49
3375288,1150241,257,48
3375289,1150241,258,49
3378709,1151218,949,48
11256579,1151219,949,48
6262586,1151220,949,48
3380039,1151629,257,48
3380040,1151629,258,49
3380102,1151649,257,48
3380103,1151649,258,49
3380115,1151653,257,48
3380116,1151653,258,49
3380256,1151706,257,48
3380257,1151706,258,49
3380536,1151780,257,48
3380537,1151780,258,49
3390062,1154953,257,48
3390063,1154953,258,49
3390069,1154954,257,48
3390070,1154954,258,49
3390445,1155135,257,48
3390446,1155135,258,49
3758756,1155829,257,48
3758757,1155829,258,49
3393683,1156098,14600,49
8420887,1156099,14600,49
8420888,1156099,573161,49
10506609,1157561,257,48
10506610,1157561,2193,49
10506611,1157561,10733,49
16857710,1157562,257,48
16857711,1157562,2193,49
16857712,1157562,10733,49
3401274,1158262,257,48
3401275,1158262,258,49
3404067,1159113,46509,48
3405966,1159661,257,48
3405967,1159661,258,49
3406708,1159847,257,48
3406709,1159847,258,49
3414108,1161942,257,48
3414109,1161942,258,49
3414123,1161947,257,48
3414124,1161947,258,49
3414125,1161947,6980,49
3425010,1164941,257,48
3425011,1164941,52747,49
13346886,1164942,257,48
13346887,1164942,52747,49
3427918,1165852,257,48
3427919,1165852,258,49
3427920,1165852,6980,49
3427967,1165863,257,48
3427968,1165863,258,49
3437061,1168553,257,48
3437062,1168553,258,49
3437063,1168553,6980,49
3438085,1168855,257,48
3438086,1168855,258,49
3448396,1171811,257,48
3448397,1171811,52747,49
3459785,1175515,257,48
3459786,1175515,258,49
3461867,1176262,257,48
3461868,1176262,258,49
3466287,1177431,257,48
3466288,1177431,258,49
3469083,1178304,257,48
3469084,1178304,258,49
3474195,1179855,257,48
3474196,1179855,258,49
3474221,1179859,257,48
3474222,1179859,258,49
3476145,1180424,257,48
3476146,1180424,258,49
3476282,1180456,257,48
3476283,1180456,258,49
3481596,1181809,257,48
3481597,1181809,258,49
3481653,1181820,257,48
3481654,1181820,258,49
3485076,1182959,257,48
3485077,1182959,258,49
3485192,1182990,257,48
3485193,1182990,258,49
3485245,1183003,257,48
3485246,1183003,258,49
3485607,1183148,257,48
3485608,1183148,258,49
3488123,1183954,257,48
3488124,1183954,258,49
3488151,1183963,257,48
3488152,1183963,258,49
3488162,1183965,257,48
3488163,1183965,258,49
3489557,1184311,257,48
3489558,1184311,258,49
3491509,1184855,257,48
3491510,1184855,258,49
4122090,1186256,9722,48
3495693,1186268,2632,49
3495692,1186268,56958,48
9800046,1186269,56958,48
3497196,1186662,257,48
3497197,1186662,258,49
3500627,1187584,257,48
3500628,1187584,258,49
3502568,1188162,257,48
3502569,1188162,258,49
3616423,1188163,257,48
3616424,1188163,258,49
3503098,1188307,257,48
3503099,1188307,258,49
3506653,1189311,257,48
3506654,1189311,258,49
3509934,1190197,46509,48
15584304,1190198,46509,48
15584305,1190198,58278,49
15584306,1190198,74735,49
3518258,1192583,46509,48
3518259,1192583,58285,49
6427460,1192584,46509,48
3518269,1192586,46509,48
3518713,1192706,257,48
3518714,1192706,258,49
3518715,1192706,221261,49
10763984,1192707,257,48
10763985,1192707,258,49
10763986,1192707,221261,49
3518769,1192722,257,48
3518770,1192722,258,49
3518771,1192722,221261,49
3518792,1192727,257,48
3518793,1192727,258,49
3518794,1192727,221261,49
3518868,1192742,257,48
3518869,1192742,52747,49
5118082,1192743,257,48
5118084,1192743,52747,49
5118083,1192743,9855,48
3518881,1192744,257,48
3518882,1192744,52747,49
3521357,1193467,257,48
3521358,1193467,258,49
3525290,1194519,257,48
3525291,1194519,258,49
3525292,1194519,221261,49
3527111,1194994,257,48
3527112,1194994,258,49
3527722,1195243,257,48
3527723,1195243,258,49
3528598,1195489,257,48
3528599,1195489,258,49
3528600,1195489,6980,49
3529902,1195864,257,48
3529903,1195864,258,49
3530093,1195960,257,48
3530094,1195960,258,49
3530137,1195969,257,48
3530138,1195969,258,49
3531193,1196285,257,48
3531194,1196285,52747,49
3531514,1196384,257,48
3531515,1196384,258,49
3540408,1198810,257,48
3540409,1198810,258,49
3555751,1203124,257,48
3555752,1203124,258,49
3561047,1204608,949,48
6386132,1204609,949,48
7389429,1204610,949,48
3561469,1204783,257,48
3561470,1204783,258,49
3572507,1208150,257,48
3572508,1208150,258,49
3572667,1208190,257,48
3572668,1208190,258,49
3573670,1208496,257,48
3573671,1208496,258,49
3586615,1212088,236393,48
3590417,1213315,257,48
